Datetime,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal
2024-02-26 09:30:00-05:00,194.0706024169922,,,False,False
2024-02-26 09:31:00-05:00,194.47000122070312,,,False,False
2024-02-26 09:32:00-05:00,194.70989990234375,,,False,False
2024-02-26 09:33:00-05:00,195.05999755859375,,,False,False
2024-02-26 09:34:00-05:00,194.47999572753906,,,False,False
2024-02-26 09:35:00-05:00,194.82400512695312,,,False,False
2024-02-26 09:36:00-05:00,195.18910217285156,,,False,False
2024-02-26 09:37:00-05:00,195.77499389648438,,,False,False
2024-02-26 09:38:00-05:00,195.64999389648438,,,False,False
2024-02-26 09:39:00-05:00,195.67999267578125,,,False,False
2024-02-26 09:40:00-05:00,195.9149932861328,,,False,False
2024-02-26 09:41:00-05:00,195.75999450683594,,,False,False
2024-02-26 09:42:00-05:00,196.39999389648438,,,False,False
2024-02-26 09:43:00-05:00,196.1114959716797,88.36278512089983,,False,True
2024-02-26 09:44:00-05:00,196.16000366210938,82.25289032392459,,False,True
2024-02-26 09:45:00-05:00,196.79849243164062,95.28299967447917,,False,True
2024-02-26 09:46:00-05:00,196.83999633789062,87.34942250860607,,False,True
2024-02-26 09:47:00-05:00,196.8800048828125,88.55450204293614,,False,True
2024-02-26 09:48:00-05:00,197.0404052734375,93.38585065654314,,False,True
2024-02-26 09:49:00-05:00,197.2100067138672,92.98257824797354,0.9438685380053836,False,True
2024-02-26 09:50:00-05:00,197.6999969482422,100.0,0.9526045991150494,False,True
2024-02-26 09:51:00-05:00,197.52000427246094,83.15046978140214,0.9502567373185365,False,True
2024-02-26 09:52:00-05:00,196.96499633789062,62.82047699161045,0.911483174637864,False,False
2024-02-26 09:53:00-05:00,196.63999938964844,50.0,0.8754236877695404,False,False
2024-02-26 09:54:00-05:00,196.527099609375,42.11556582266938,0.767260112036712,False,False
2024-02-26 09:55:00-05:00,196.8350067138672,54.38280798808474,0.6794610798882729,False,False
2024-02-26 09:56:00-05:00,196.81289672851562,49.473844141602974,0.6106426257329458,False,False
2024-02-26 09:57:00-05:00,196.49989318847656,35.92326646012379,0.5823921528470714,False,False
2024-02-26 09:58:00-05:00,196.68409729003906,43.89784715387004,0.5380854963855491,False,False
2024-02-26 09:59:00-05:00,196.44000244140625,22.222393477238924,0.4908132854126898,False,False
2024-02-26 10:00:00-05:00,196.47500610351562,23.99025901465001,0.4594250982466923,False,False
2024-02-26 10:01:00-05:00,196.66000366210938,33.333590215858386,0.40137264060170647,False,False
2024-02-26 10:02:00-05:00,197.05990600585938,53.53072186558365,0.3973268855944224,False,False
2024-02-26 10:03:00-05:00,196.38009643554688,19.196831097170953,0.37710511976489475,True,False
2024-02-26 10:04:00-05:00,197.5500030517578,78.28315133206434,0.37978396961076355,False,False
2024-02-26 10:05:00-05:00,198.3043975830078,87.287807415542,0.49533190801217225,False,True
2024-02-26 10:06:00-05:00,198.55859375,96.91645233072278,0.6106692167936281,False,True
2024-02-26 10:07:00-05:00,199.0299072265625,98.37355276912177,0.7539659771198473,False,True
2024-02-26 10:08:00-05:00,198.85479736328125,92.6881709776023,0.8444895349032046,False,True
2024-02-26 10:09:00-05:00,198.85719299316406,92.76595112236254,0.9189298075001627,False,True
2024-02-26 10:10:00-05:00,199.16000366210938,97.53081186981072,1.00487165197541,False,True
2024-02-26 10:11:00-05:00,199.0399932861328,92.40120029868329,1.0705020647400665,False,True
2024-02-26 10:12:00-05:00,199.74000549316406,97.90571524437982,1.176630469953686,False,True
2024-02-26 10:13:00-05:00,199.38999938964844,87.36556272918939,1.217831325129972,False,True
2024-02-26 10:14:00-05:00,198.65989685058594,66.47756575554409,1.1989958221669665,False,False
2024-02-26 10:15:00-05:00,198.61000061035156,64.58922288213986,1.1855614131736751,False,False
2024-02-26 10:16:00-05:00,198.53500366210938,62.46466270716083,1.1618198561385098,False,False
2024-02-26 10:17:00-05:00,198.52000427246094,61.27185729090869,1.1089108146570659,False,False
2024-02-26 10:18:00-05:00,198.25869750976562,34.90372925092425,1.0558180581695864,False,False
2024-02-26 10:19:00-05:00,198.49000549316406,23.03392939804893,0.9716927706090973,False,False
2024-02-26 10:20:00-05:00,198.61500549316406,30.056406124093474,0.8721004216496697,False,False
2024-02-26 10:21:00-05:00,198.4398956298828,20.218766608946115,0.7683730213030536,False,False
2024-02-26 10:22:00-05:00,198.289794921875,11.786136780564748,0.6922754512492724,True,False
2024-02-26 10:23:00-05:00,197.83999633789062,1.077526620586587,0.5001768558456329,True,False
2024-02-26 10:24:00-05:00,197.61000061035156,2.169499621830341,0.4934479700694135,True,False
2024-02-26 10:25:00-05:00,197.902099609375,16.32888610665519,0.515559549087601,True,False
2024-02-26 10:26:00-05:00,197.76499938964844,10.469893188309403,0.5499314790144452,True,False
2024-02-26 10:27:00-05:00,197.4600067138672,0.5133462191581435,0.592761293253095,True,False
2024-02-26 10:28:00-05:00,197.77499389648438,20.967503765467953,0.6079060418274279,False,False
2024-02-26 10:29:00-05:00,197.7100067138672,17.450255506968837,0.6212281096951433,True,False
2024-02-26 10:30:00-05:00,197.41000366210938,0.0,0.6303193332030722,True,False
2024-02-26 10:31:00-05:00,197.52000427246094,10.691733364042916,0.6284154634920882,True,False
2024-02-26 10:32:00-05:00,197.77499389648438,26.728853572868083,0.5244223339190984,False,False
2024-02-26 10:33:00-05:00,197.38999938964844,7.185344236831285,0.4577083149817565,True,False
2024-02-26 10:34:00-05:00,197.67999267578125,32.142428965351876,0.43864359809422393,False,False
