Date,Close,Stoch,Std_Dev,Buy_Signal,Sell_Signal
2014-03-03,16.413999557495117,,,False,False
2014-03-10,15.39799976348877,,,False,False
2014-03-17,15.259332656860352,,,False,False
2014-03-24,14.157999992370605,,,False,False
2014-03-31,14.148667335510254,,,False,False
2014-04-07,13.585332870483398,,,False,False
2014-04-14,13.208000183105469,,,False,False
2014-04-21,13.323332786560059,,,False,False
2014-04-28,14.060667037963867,,,False,False
2014-05-05,12.150667190551758,,,False,False
2014-05-12,12.77066707611084,,,False,False
2014-05-19,13.819999694824219,,,False,False
2014-05-26,13.851332664489746,,,False,False
2014-06-02,13.878000259399414,37.388270425144384,,False,False
2014-06-09,13.761333465576172,41.54809514814791,,False,False
2014-06-16,15.305999755859375,81.40837252990444,,False,True
2014-06-23,15.937333106994629,95.63871026547866,,False,True
2014-06-30,15.283332824707031,77.34501162569639,,False,False
2014-07-07,14.541999816894531,60.81461958433297,,False,False
2014-07-14,14.668000221252441,63.62420186308855,1.077357654662728,False,False
2014-07-21,14.904666900634766,68.90144293031345,0.966931391086807,False,False
2014-07-28,15.5513334274292,83.32094279783112,0.9774744081017065,False,True
2014-08-04,16.54199981689453,89.228629092357,1.0860996161860526,False,True
2014-08-11,17.46733283996582,95.76724766178282,1.2989606581093134,False,True
2014-08-18,17.118667602539062,86.43543210207994,1.4275466178306981,False,True
2014-08-25,17.979999542236328,96.83848140453209,1.593865650760872,False,True
2014-09-01,18.492666244506836,84.77812871033578,1.7457738506872826,False,True
2014-09-08,18.613332748413086,86.7418886724661,1.863881339050187,False,True
2014-09-15,17.288000106811523,62.30625479265897,1.8873085231093618,False,False
2014-09-22,16.440000534057617,42.40556822301127,1.7237328400031622,False,False
2014-09-29,17.013999938964844,53.469551170107714,1.5994653469363629,False,False
2014-10-06,15.793999671936035,29.9537390726344,1.5218898827649656,False,False
2014-10-13,15.165332794189453,17.83602683229375,1.4499266031398441,True,False
2014-10-20,15.682666778564453,24.792508791805602,1.358464637594339,False,False
2014-10-27,16.113332748413086,32.90147713353276,1.234424839029784,False,False
2014-11-03,16.01333236694336,30.877177741548447,1.2145652337117603,False,False
2014-11-10,17.245332717895508,55.816458219312295,1.2274240679821693,False,False
2014-11-17,16.185333251953125,34.3589773289974,1.200669976874845,False,False
2014-11-24,16.301332473754883,36.70713991310752,1.1156510542689353,False,False
2014-12-01,14.913999557495117,8.623475255141685,1.0952224573119549,True,False
2014-12-08,13.800000190734863,3.361243745255553,1.2045079327328558,True,False
2014-12-15,14.619333267211914,32.58715752372943,1.2593554258093205,False,False
2014-12-22,15.187999725341797,48.25077849919368,1.2895863462366397,False,False
2014-12-29,14.620667457580566,36.575675106532756,1.3190651062698595,False,False
2015-01-05,13.77733325958252,19.220741294910038,1.4090455020802348,True,False
2015-01-12,12.871333122253418,10.761436890485086,1.503041987964549,True,False
2015-01-19,13.419333457946777,21.72290502750668,1.453207735946051,False,False
2015-01-26,13.573332786560059,24.803302289638605,1.3260711576191866,False,False
2015-02-02,14.490667343139648,43.152439795573635,1.2508885891332793,False,False
2015-02-09,13.584667205810547,25.03002090160565,1.2601907328359774,False,False
2015-02-16,14.473999977111816,42.81904802600292,1.1735295189953148,False,False
2015-02-23,13.555999755859375,28.337448557851598,1.189551606337938,False,False
2015-03-02,12.925333023071289,15.451536984327104,1.2549902435452032,True,False
2015-03-09,12.578666687011719,8.459782891080513,1.3134443366941584,True,False
2015-03-16,13.20533275604248,30.068960527743705,1.2876165021798542,False,False
2015-03-23,12.333333015441895,7.643306298382276,1.3028443748836673,True,False
2015-03-30,12.733332633972168,20.640700523023973,1.122917144595335,False,False
2015-04-06,14.0600004196167,66.92379961803262,0.9941833883757055,False,False
2015-04-13,13.78600025177002,57.59983643877894,0.8099665761796349,False,False
2015-04-20,14.562000274658203,84.00637369520172,0.786260336289574,False,True
